分拣中心,日期,小时,货量
SC32,2023/12/09,18,170
SC32,2023/12/09,19,170
SC32,2023/12/09,20,170
SC32,2023/12/09,21,170
SC32,2023/12/09,22,170
SC32,2023/12/09,23,170
SC32,2023/12/10,0,170
SC32,2023/12/10,1,170
SC32,2023/12/10,2,170
SC32,2023/12/10,3,170
SC32,2023/12/10,4,170
SC32,2023/12/10,5,170
SC32,2023/12/10,6,170
SC32,2023/12/10,7,170
SC32,2023/12/10,8,170
SC32,2023/12/10,9,170
SC32,2023/12/10,10,170
SC32,2023/12/10,11,170
SC32,2023/12/10,12,170
SC32,2023/12/10,13,170
SC32,2023/12/10,14,170
SC32,2023/12/10,15,170
SC32,2023/12/10,16,170
SC32,2023/12/10,17,170
SC32,2023/12/10,18,170
SC32,2023/12/10,19,170
SC32,2023/12/10,20,170
SC32,2023/12/10,21,170
SC32,2023/12/10,22,170
SC32,2023/12/10,23,170
SC32,2023/12/11,0,170
SC32,2023/12/11,1,170
SC32,2023/12/11,2,170
SC32,2023/12/11,3,170
SC32,2023/12/11,4,170
SC32,2023/12/11,5,170
SC32,2023/12/11,6,170
SC32,2023/12/11,7,170
SC32,2023/12/11,8,170
SC32,2023/12/11,9,170
SC32,2023/12/11,10,170
SC32,2023/12/11,11,170
SC32,2023/12/11,12,170
SC32,2023/12/11,13,170
SC32,2023/12/11,14,170
SC32,2023/12/11,15,170
SC32,2023/12/11,16,170
SC32,2023/12/11,17,170
SC32,2023/12/11,18,170
SC32,2023/12/11,19,170
SC32,2023/12/11,20,170
SC32,2023/12/11,21,170
SC32,2023/12/11,22,170
SC32,2023/12/11,23,170
SC32,2023/12/12,0,170
SC32,2023/12/12,1,170
SC32,2023/12/12,2,170
SC32,2023/12/12,3,170
SC32,2023/12/12,4,170
SC32,2023/12/12,5,170
SC32,2023/12/12,6,170
SC32,2023/12/12,7,170
SC32,2023/12/12,8,170
SC32,2023/12/12,9,170
SC32,2023/12/12,10,170
SC32,2023/12/12,11,170
SC32,2023/12/12,12,170
SC32,2023/12/12,13,170
SC32,2023/12/12,14,170
SC32,2023/12/12,15,170
SC32,2023/12/12,16,170
SC32,2023/12/12,17,170
SC32,2023/12/12,18,170
SC32,2023/12/12,19,170
SC32,2023/12/12,20,170
SC32,2023/12/12,21,170
SC32,2023/12/12,22,170
SC32,2023/12/12,23,170
SC32,2023/12/13,0,170
SC32,2023/12/13,1,170
SC32,2023/12/13,2,170
SC32,2023/12/13,3,170
SC32,2023/12/13,4,170
SC32,2023/12/13,5,170
SC32,2023/12/13,6,170
SC32,2023/12/13,7,170
SC32,2023/12/13,8,170
SC32,2023/12/13,9,170
SC32,2023/12/13,10,170
SC32,2023/12/13,11,170
SC32,2023/12/13,12,170
SC32,2023/12/13,13,170
SC32,2023/12/13,14,170
SC32,2023/12/13,15,170
SC32,2023/12/13,16,170
SC32,2023/12/13,17,170
SC32,2023/12/13,18,170
SC32,2023/12/13,19,170
SC32,2023/12/13,20,170
SC32,2023/12/13,21,170
SC32,2023/12/13,22,170
SC32,2023/12/13,23,170
SC32,2023/12/14,0,170
SC32,2023/12/14,1,170
SC32,2023/12/14,2,170
SC32,2023/12/14,3,170
SC32,2023/12/14,4,170
SC32,2023/12/14,5,170
SC32,2023/12/14,6,170
SC32,2023/12/14,7,170
SC32,2023/12/14,8,170
SC32,2023/12/14,9,170
SC32,2023/12/14,10,170
SC32,2023/12/14,11,170
SC32,2023/12/14,12,170
SC32,2023/12/14,13,170
SC32,2023/12/14,14,170
SC32,2023/12/14,15,170
SC32,2023/12/14,16,170
SC32,2023/12/14,17,170
SC32,2023/12/14,18,170
SC32,2023/12/14,19,170
SC32,2023/12/14,20,170
SC32,2023/12/14,21,170
SC32,2023/12/14,22,170
SC32,2023/12/14,23,170
SC32,2023/12/15,0,170
SC32,2023/12/15,1,170
SC32,2023/12/15,2,170
SC32,2023/12/15,3,170
SC32,2023/12/15,4,170
SC32,2023/12/15,5,170
SC32,2023/12/15,6,170
SC32,2023/12/15,7,170
SC32,2023/12/15,8,170
SC32,2023/12/15,9,170
SC32,2023/12/15,10,170
SC32,2023/12/15,11,170
SC32,2023/12/15,12,170
SC32,2023/12/15,13,170
SC32,2023/12/15,14,170
SC32,2023/12/15,15,170
SC32,2023/12/15,16,170
SC32,2023/12/15,17,170
SC32,2023/12/15,18,170
SC32,2023/12/15,19,170
SC32,2023/12/15,20,170
SC32,2023/12/15,21,170
SC32,2023/12/15,22,170
SC32,2023/12/15,23,170
SC32,2023/12/16,0,170
SC32,2023/12/16,1,170
SC32,2023/12/16,2,170
SC32,2023/12/16,3,170
SC32,2023/12/16,4,170
SC32,2023/12/16,5,170
SC32,2023/12/16,6,170
SC32,2023/12/16,7,170
SC32,2023/12/16,8,170
SC32,2023/12/16,9,170
SC32,2023/12/16,10,170
SC32,2023/12/16,11,170
SC32,2023/12/16,12,170
SC32,2023/12/16,13,170
SC32,2023/12/16,14,170
SC32,2023/12/16,15,170
SC32,2023/12/16,16,170
SC32,2023/12/16,17,170
SC32,2023/12/16,18,170
SC32,2023/12/16,19,170
SC32,2023/12/16,20,170
SC32,2023/12/16,21,170
SC32,2023/12/16,22,170
SC32,2023/12/16,23,170
SC32,2023/12/17,0,170
SC32,2023/12/17,1,170
SC32,2023/12/17,2,170
SC32,2023/12/17,3,170
SC32,2023/12/17,4,170
SC32,2023/12/17,5,170
SC32,2023/12/17,6,170
SC32,2023/12/17,7,170
SC32,2023/12/17,8,170
SC32,2023/12/17,9,170
SC32,2023/12/17,10,170
SC32,2023/12/17,11,170
SC32,2023/12/17,12,170
SC32,2023/12/17,13,170
SC32,2023/12/17,14,170
SC32,2023/12/17,15,170
SC32,2023/12/17,16,170
SC32,2023/12/17,17,170
SC32,2023/12/17,18,170
SC32,2023/12/17,19,170
SC32,2023/12/17,20,170
SC32,2023/12/17,21,170
SC32,2023/12/17,22,170
SC32,2023/12/17,23,170
SC32,2023/12/18,0,170
SC32,2023/12/18,1,170
SC32,2023/12/18,2,170
SC32,2023/12/18,3,170
SC32,2023/12/18,4,170
SC32,2023/12/18,5,170
SC32,2023/12/18,6,170
SC32,2023/12/18,7,170
SC32,2023/12/18,8,170
SC32,2023/12/18,9,170
SC32,2023/12/18,10,170
SC32,2023/12/18,11,170
SC32,2023/12/18,12,170
SC32,2023/12/18,13,170
SC32,2023/12/18,14,170
SC32,2023/12/18,15,170
SC32,2023/12/18,16,170
SC32,2023/12/18,17,170
SC32,2023/12/18,18,170
SC32,2023/12/18,19,170
SC32,2023/12/18,20,170
SC32,2023/12/18,21,170
SC32,2023/12/18,22,170
SC32,2023/12/18,23,170
SC32,2023/12/19,0,170
SC32,2023/12/19,1,170
SC32,2023/12/19,2,170
SC32,2023/12/19,3,170
SC32,2023/12/19,4,170
SC32,2023/12/19,5,170
SC32,2023/12/19,6,170
SC32,2023/12/19,7,170
SC32,2023/12/19,8,170
SC32,2023/12/19,9,170
SC32,2023/12/19,10,170
SC32,2023/12/19,11,170
SC32,2023/12/19,12,170
SC32,2023/12/19,13,170
SC32,2023/12/19,14,170
SC32,2023/12/19,15,170
SC32,2023/12/19,16,170
SC32,2023/12/19,17,170
SC32,2023/12/19,18,170
SC32,2023/12/19,19,170
SC32,2023/12/19,20,170
SC32,2023/12/19,21,170
SC32,2023/12/19,22,170
SC32,2023/12/19,23,170
SC32,2023/12/20,0,170
SC32,2023/12/20,1,170
SC32,2023/12/20,2,170
SC32,2023/12/20,3,170
SC32,2023/12/20,4,170
SC32,2023/12/20,5,170
SC32,2023/12/20,6,170
SC32,2023/12/20,7,170
SC32,2023/12/20,8,170
SC32,2023/12/20,9,170
SC32,2023/12/20,10,170
SC32,2023/12/20,11,170
SC32,2023/12/20,12,170
SC32,2023/12/20,13,170
SC32,2023/12/20,14,170
SC32,2023/12/20,15,170
SC32,2023/12/20,16,170
SC32,2023/12/20,17,170
SC32,2023/12/20,18,170
SC32,2023/12/20,19,170
SC32,2023/12/20,20,170
SC32,2023/12/20,21,170
SC32,2023/12/20,22,170
SC32,2023/12/20,23,170
SC32,2023/12/21,0,170
SC32,2023/12/21,1,170
SC32,2023/12/21,2,170
SC32,2023/12/21,3,170
SC32,2023/12/21,4,170
SC32,2023/12/21,5,170
SC32,2023/12/21,6,170
SC32,2023/12/21,7,170
SC32,2023/12/21,8,170
SC32,2023/12/21,9,170
SC32,2023/12/21,10,170
SC32,2023/12/21,11,170
SC32,2023/12/21,12,170
SC32,2023/12/21,13,170
SC32,2023/12/21,14,170
SC32,2023/12/21,15,170
SC32,2023/12/21,16,170
SC32,2023/12/21,17,170
SC32,2023/12/21,18,170
SC32,2023/12/21,19,170
SC32,2023/12/21,20,170
SC32,2023/12/21,21,170
SC32,2023/12/21,22,170
SC32,2023/12/21,23,170
SC32,2023/12/22,0,170
SC32,2023/12/22,1,170
SC32,2023/12/22,2,170
SC32,2023/12/22,3,170
SC32,2023/12/22,4,170
SC32,2023/12/22,5,170
SC32,2023/12/22,6,170
SC32,2023/12/22,7,170
SC32,2023/12/22,8,170
SC32,2023/12/22,9,170
SC32,2023/12/22,10,170
SC32,2023/12/22,11,170
SC32,2023/12/22,12,170
SC32,2023/12/22,13,170
SC32,2023/12/22,14,170
SC32,2023/12/22,15,170
SC32,2023/12/22,16,170
SC32,2023/12/22,17,170
SC32,2023/12/22,18,170
SC32,2023/12/22,19,170
SC32,2023/12/22,20,170
SC32,2023/12/22,21,170
SC32,2023/12/22,22,170
SC32,2023/12/22,23,170
SC32,2023/12/23,0,170
SC32,2023/12/23,1,170
SC32,2023/12/23,2,170
SC32,2023/12/23,3,170
SC32,2023/12/23,4,170
SC32,2023/12/23,5,170
SC32,2023/12/23,6,170
SC32,2023/12/23,7,170
SC32,2023/12/23,8,170
SC32,2023/12/23,9,170
SC32,2023/12/23,10,170
SC32,2023/12/23,11,170
SC32,2023/12/23,12,170
SC32,2023/12/23,13,170
SC32,2023/12/23,14,170
SC32,2023/12/23,15,170
SC32,2023/12/23,16,170
SC32,2023/12/23,17,170
SC32,2023/12/23,18,170
SC32,2023/12/23,19,170
SC32,2023/12/23,20,170
SC32,2023/12/23,21,170
SC32,2023/12/23,22,170
SC32,2023/12/23,23,170
SC32,2023/12/24,0,170
SC32,2023/12/24,1,170
SC32,2023/12/24,2,170
SC32,2023/12/24,3,170
SC32,2023/12/24,4,170
SC32,2023/12/24,5,170
SC32,2023/12/24,6,170
SC32,2023/12/24,7,170
SC32,2023/12/24,8,170
SC32,2023/12/24,9,170
SC32,2023/12/24,10,170
SC32,2023/12/24,11,170
SC32,2023/12/24,12,170
SC32,2023/12/24,13,170
SC32,2023/12/24,14,170
SC32,2023/12/24,15,170
SC32,2023/12/24,16,170
SC32,2023/12/24,17,170
SC32,2023/12/24,18,170
SC32,2023/12/24,19,170
SC32,2023/12/24,20,170
SC32,2023/12/24,21,170
SC32,2023/12/24,22,170
SC32,2023/12/24,23,170
SC32,2023/12/25,0,170
SC32,2023/12/25,1,170
SC32,2023/12/25,2,170
SC32,2023/12/25,3,170
SC32,2023/12/25,4,170
SC32,2023/12/25,5,170
SC32,2023/12/25,6,170
SC32,2023/12/25,7,170
SC32,2023/12/25,8,170
SC32,2023/12/25,9,170
SC32,2023/12/25,10,170
SC32,2023/12/25,11,170
SC32,2023/12/25,12,170
SC32,2023/12/25,13,170
SC32,2023/12/25,14,170
SC32,2023/12/25,15,170
SC32,2023/12/25,16,170
SC32,2023/12/25,17,170
SC32,2023/12/25,18,170
SC32,2023/12/25,19,170
SC32,2023/12/25,20,170
SC32,2023/12/25,21,170
SC32,2023/12/25,22,170
SC32,2023/12/25,23,170
SC32,2023/12/26,0,170
SC32,2023/12/26,1,170
SC32,2023/12/26,2,170
SC32,2023/12/26,3,170
SC32,2023/12/26,4,170
SC32,2023/12/26,5,170
SC32,2023/12/26,6,170
SC32,2023/12/26,7,170
SC32,2023/12/26,8,170
SC32,2023/12/26,9,170
SC32,2023/12/26,10,170
SC32,2023/12/26,11,170
SC32,2023/12/26,12,170
SC32,2023/12/26,13,170
SC32,2023/12/26,14,170
SC32,2023/12/26,15,170
SC32,2023/12/26,16,170
SC32,2023/12/26,17,170
SC32,2023/12/26,18,170
SC32,2023/12/26,19,170
SC32,2023/12/26,20,170
SC32,2023/12/26,21,170
SC32,2023/12/26,22,170
SC32,2023/12/26,23,170
SC32,2023/12/27,0,170
SC32,2023/12/27,1,170
SC32,2023/12/27,2,170
SC32,2023/12/27,3,170
SC32,2023/12/27,4,170
SC32,2023/12/27,5,170
SC32,2023/12/27,6,170
SC32,2023/12/27,7,170
SC32,2023/12/27,8,170
SC32,2023/12/27,9,170
SC32,2023/12/27,10,170
SC32,2023/12/27,11,170
SC32,2023/12/27,12,170
SC32,2023/12/27,13,170
SC32,2023/12/27,14,170
SC32,2023/12/27,15,170
SC32,2023/12/27,16,170
SC32,2023/12/27,17,170
SC32,2023/12/27,18,170
SC32,2023/12/27,19,170
SC32,2023/12/27,20,170
SC32,2023/12/27,21,170
SC32,2023/12/27,22,170
SC32,2023/12/27,23,170
SC32,2023/12/28,0,170
SC32,2023/12/28,1,170
SC32,2023/12/28,2,170
SC32,2023/12/28,3,170
SC32,2023/12/28,4,170
SC32,2023/12/28,5,170
SC32,2023/12/28,6,170
SC32,2023/12/28,7,170
SC32,2023/12/28,8,170
SC32,2023/12/28,9,170
SC32,2023/12/28,10,170
SC32,2023/12/28,11,170
SC32,2023/12/28,12,170
SC32,2023/12/28,13,170
SC32,2023/12/28,14,170
SC32,2023/12/28,15,170
SC32,2023/12/28,16,170
SC32,2023/12/28,17,170
SC32,2023/12/28,18,170
SC32,2023/12/28,19,170
SC32,2023/12/28,20,170
SC32,2023/12/28,21,170
SC32,2023/12/28,22,170
SC32,2023/12/28,23,170
SC32,2023/12/29,0,170
SC32,2023/12/29,1,170
SC32,2023/12/29,2,170
SC32,2023/12/29,3,170
SC32,2023/12/29,4,170
SC32,2023/12/29,5,170
SC32,2023/12/29,6,170
SC32,2023/12/29,7,170
SC32,2023/12/29,8,170
SC32,2023/12/29,9,170
SC32,2023/12/29,10,170
SC32,2023/12/29,11,170
SC32,2023/12/29,12,170
SC32,2023/12/29,13,170
SC32,2023/12/29,14,170
SC32,2023/12/29,15,170
SC32,2023/12/29,16,170
SC32,2023/12/29,17,170
SC32,2023/12/29,18,170
SC32,2023/12/29,19,170
SC32,2023/12/29,20,170
SC32,2023/12/29,21,170
SC32,2023/12/29,22,170
SC32,2023/12/29,23,170
SC32,2023/12/30,0,170
SC32,2023/12/30,1,170
SC32,2023/12/30,2,170
SC32,2023/12/30,3,170
SC32,2023/12/30,4,170
SC32,2023/12/30,5,170
SC32,2023/12/30,6,170
SC32,2023/12/30,7,170
SC32,2023/12/30,8,170
SC32,2023/12/30,9,170
SC32,2023/12/30,10,170
SC32,2023/12/30,11,170
SC32,2023/12/30,12,170
SC32,2023/12/30,13,170
SC32,2023/12/30,14,170
SC32,2023/12/30,15,170
SC32,2023/12/30,16,170
SC32,2023/12/30,17,170
SC32,2023/12/30,18,170
SC32,2023/12/30,19,170
SC32,2023/12/30,20,170
SC32,2023/12/30,21,170
SC32,2023/12/30,22,170
SC32,2023/12/30,23,170
SC49,2023/12/01,0,158
SC49,2023/12/01,1,116
SC49,2023/12/01,2,107
SC49,2023/12/01,3,119
SC49,2023/12/01,4,125
SC49,2023/12/01,5,127
SC49,2023/12/01,6,155
SC49,2023/12/01,7,137
SC49,2023/12/01,8,141
SC49,2023/12/01,9,114
SC49,2023/12/01,10,101
SC49,2023/12/01,11,102
SC49,2023/12/01,12,108
SC49,2023/12/01,13,109
SC49,2023/12/01,14,124
SC49,2023/12/01,15,109
SC49,2023/12/01,16,116
SC49,2023/12/01,17,129
SC49,2023/12/01,18,103
SC49,2023/12/01,19,113
SC49,2023/12/01,20,128
SC49,2023/12/01,21,158
SC49,2023/12/01,22,114
SC49,2023/12/01,23,106
SC49,2023/12/02,0,110
SC49,2023/12/02,1,110
SC49,2023/12/02,2,110
SC49,2023/12/02,3,110
SC49,2023/12/02,4,110
SC49,2023/12/02,5,110
SC49,2023/12/02,6,110
SC49,2023/12/02,7,110
SC49,2023/12/02,8,110
SC49,2023/12/02,9,110
SC49,2023/12/02,10,110
SC49,2023/12/02,11,110
SC49,2023/12/02,12,110
SC49,2023/12/02,13,110
SC49,2023/12/02,14,110
SC49,2023/12/02,15,110
SC49,2023/12/02,16,110
SC49,2023/12/02,17,110
SC49,2023/12/02,18,110
SC49,2023/12/02,19,110
SC49,2023/12/02,20,110
SC49,2023/12/02,21,110
SC49,2023/12/02,22,110
SC49,2023/12/02,23,110
SC49,2023/12/03,0,110
SC49,2023/12/03,1,110
SC49,2023/12/03,2,110
SC49,2023/12/03,3,110
SC49,2023/12/03,4,110
SC49,2023/12/03,5,110
SC49,2023/12/03,6,110
SC49,2023/12/03,7,110
SC49,2023/12/03,8,110
SC49,2023/12/03,9,110
SC49,2023/12/03,10,110
SC49,2023/12/03,11,110
SC49,2023/12/03,12,110
SC49,2023/12/03,13,110
SC49,2023/12/03,14,110
SC49,2023/12/03,15,110
SC49,2023/12/03,16,110
SC49,2023/12/03,17,110
SC49,2023/12/03,18,110
SC49,2023/12/03,19,110
SC49,2023/12/03,20,110
SC49,2023/12/03,21,110
SC49,2023/12/03,22,110
SC49,2023/12/03,23,110
SC49,2023/12/04,0,110
SC49,2023/12/04,1,110
SC49,2023/12/04,2,110
SC49,2023/12/04,3,110
SC49,2023/12/04,4,110
SC49,2023/12/04,5,110
SC49,2023/12/04,6,110
SC49,2023/12/04,7,110
SC49,2023/12/04,8,110
SC49,2023/12/04,9,110
SC49,2023/12/04,10,110
SC49,2023/12/04,11,110
SC49,2023/12/04,12,110
SC49,2023/12/04,13,110
SC49,2023/12/04,14,110
SC49,2023/12/04,15,110
SC49,2023/12/04,16,110
SC49,2023/12/04,17,110
SC49,2023/12/04,18,110
SC49,2023/12/04,19,110
SC49,2023/12/04,20,110
SC49,2023/12/04,21,110
SC49,2023/12/04,22,110
SC49,2023/12/04,23,110
SC49,2023/12/05,0,110
SC49,2023/12/05,1,110
SC49,2023/12/05,2,110
SC49,2023/12/05,3,110
SC49,2023/12/05,4,110
SC49,2023/12/05,5,110
SC49,2023/12/05,6,110
SC49,2023/12/05,7,110
SC49,2023/12/05,8,110
SC49,2023/12/05,9,110
SC49,2023/12/05,10,110
SC49,2023/12/05,11,110
SC49,2023/12/05,12,110
SC49,2023/12/05,13,110
SC49,2023/12/05,14,110
SC49,2023/12/05,15,110
SC49,2023/12/05,16,110
SC49,2023/12/05,17,110
SC49,2023/12/05,18,110
SC49,2023/12/05,19,110
SC49,2023/12/05,20,110
SC49,2023/12/05,21,110
SC49,2023/12/05,22,110
SC49,2023/12/05,23,110
SC49,2023/12/06,0,110
SC49,2023/12/06,1,110
SC49,2023/12/06,2,110
SC49,2023/12/06,3,110
SC49,2023/12/06,4,110
SC49,2023/12/06,5,110
SC49,2023/12/06,6,110
SC49,2023/12/06,7,110
SC49,2023/12/06,8,110
SC49,2023/12/06,9,110
SC49,2023/12/06,10,110
SC49,2023/12/06,11,110
SC49,2023/12/06,12,110
SC49,2023/12/06,13,110
SC49,2023/12/06,14,110
SC49,2023/12/06,15,110
SC49,2023/12/06,16,110
SC49,2023/12/06,17,110
SC49,2023/12/06,18,110
SC49,2023/12/06,19,110
SC49,2023/12/06,20,110
SC49,2023/12/06,21,110
SC49,2023/12/06,22,110
SC49,2023/12/06,23,110
SC49,2023/12/07,0,110
SC49,2023/12/07,1,110
SC49,2023/12/07,2,110
SC49,2023/12/07,3,110
SC49,2023/12/07,4,110
SC49,2023/12/07,5,110
SC49,2023/12/07,6,110
SC49,2023/12/07,7,110
SC49,2023/12/07,8,110
SC49,2023/12/07,9,110
SC49,2023/12/07,10,110
SC49,2023/12/07,11,110
SC49,2023/12/07,12,110
SC49,2023/12/07,13,110
SC49,2023/12/07,14,110
SC49,2023/12/07,15,110
SC49,2023/12/07,16,110
SC49,2023/12/07,17,110
SC49,2023/12/07,18,110
SC49,2023/12/07,19,110
SC49,2023/12/07,20,110
SC49,2023/12/07,21,110
SC49,2023/12/07,22,110
SC49,2023/12/07,23,110
SC49,2023/12/08,0,110
SC49,2023/12/08,1,110
SC49,2023/12/08,2,110
SC49,2023/12/08,3,110
SC49,2023/12/08,4,110
SC49,2023/12/08,5,110
SC49,2023/12/08,6,110
SC49,2023/12/08,7,110
SC49,2023/12/08,8,110
SC49,2023/12/08,9,110
SC49,2023/12/08,10,110
SC49,2023/12/08,11,110
SC49,2023/12/08,12,110
SC49,2023/12/08,13,110
SC49,2023/12/08,14,110
SC49,2023/12/08,15,110
SC49,2023/12/08,16,110
SC49,2023/12/08,17,110
SC49,2023/12/08,18,110
SC49,2023/12/08,19,110
SC49,2023/12/08,20,110
SC49,2023/12/08,21,110
SC49,2023/12/08,22,110
SC49,2023/12/08,23,110
SC49,2023/12/09,0,110
SC49,2023/12/09,1,110
SC49,2023/12/09,2,110
SC49,2023/12/09,3,110
SC49,2023/12/09,4,110
SC49,2023/12/09,5,110
SC49,2023/12/09,6,110
SC49,2023/12/09,7,110
SC49,2023/12/09,8,110
SC49,2023/12/09,9,110
SC49,2023/12/09,10,110
SC49,2023/12/09,11,110
SC49,2023/12/09,12,110
SC49,2023/12/09,13,110
SC49,2023/12/09,14,110
SC49,2023/12/09,15,110
SC49,2023/12/09,16,110
SC49,2023/12/09,17,110
SC49,2023/12/09,18,110
SC49,2023/12/09,19,110
SC49,2023/12/09,20,110
SC49,2023/12/09,21,110
SC49,2023/12/09,22,110
SC49,2023/12/09,23,110
SC49,2023/12/10,0,110
SC49,2023/12/10,1,110
SC49,2023/12/10,2,110
SC49,2023/12/10,3,110
SC49,2023/12/10,4,110
SC49,2023/12/10,5,110
SC49,2023/12/10,6,110
SC49,2023/12/10,7,110
SC49,2023/12/10,8,110
SC49,2023/12/10,9,110
SC49,2023/12/10,10,110
SC49,2023/12/10,11,110
SC49,2023/12/10,12,110
SC49,2023/12/10,13,110
SC49,2023/12/10,14,110
SC49,2023/12/10,15,110
SC49,2023/12/10,16,110
SC49,2023/12/10,17,110
SC49,2023/12/10,18,110
SC49,2023/12/10,19,110
SC49,2023/12/10,20,110
SC49,2023/12/10,21,110
SC49,2023/12/10,22,110
SC49,2023/12/10,23,110
SC49,2023/12/11,0,110
SC49,2023/12/11,1,110
SC49,2023/12/11,2,110
SC49,2023/12/11,3,110
SC49,2023/12/11,4,110
SC49,2023/12/11,5,110
SC49,2023/12/11,6,110
SC49,2023/12/11,7,110
SC49,2023/12/11,8,110
SC49,2023/12/11,9,110
SC49,2023/12/11,10,110
SC49,2023/12/11,11,110
SC49,2023/12/11,12,110
SC49,2023/12/11,13,110
SC49,2023/12/11,14,110
SC49,2023/12/11,15,110
SC49,2023/12/11,16,110
SC49,2023/12/11,17,110
SC49,2023/12/11,18,110
SC49,2023/12/11,19,110
SC49,2023/12/11,20,110
SC49,2023/12/11,21,110
SC49,2023/12/11,22,110
SC49,2023/12/11,23,110
SC49,2023/12/12,0,110
SC49,2023/12/12,1,110
SC49,2023/12/12,2,110
SC49,2023/12/12,3,110
SC49,2023/12/12,4,110
SC49,2023/12/12,5,110
SC49,2023/12/12,6,110
SC49,2023/12/12,7,110
SC49,2023/12/12,8,110
SC49,2023/12/12,9,110
SC49,2023/12/12,10,110
SC49,2023/12/12,11,110
SC49,2023/12/12,12,110
SC49,2023/12/12,13,110
SC49,2023/12/12,14,110
SC49,2023/12/12,15,110
SC49,2023/12/12,16,110
SC49,2023/12/12,17,110
SC49,2023/12/12,18,110
SC49,2023/12/12,19,110
SC49,2023/12/12,20,110
SC49,2023/12/12,21,110
SC49,2023/12/12,22,110
SC49,2023/12/12,23,110
SC49,2023/12/13,0,110
SC49,2023/12/13,1,110
SC49,2023/12/13,2,110
SC49,2023/12/13,3,110
SC49,2023/12/13,4,110
SC49,2023/12/13,5,110
SC49,2023/12/13,6,110
SC49,2023/12/13,7,110
SC49,2023/12/13,8,110
SC49,2023/12/13,9,110
SC49,2023/12/13,10,110
SC49,2023/12/13,11,110
SC49,2023/12/13,12,110
SC49,2023/12/13,13,110
SC49,2023/12/13,14,110
SC49,2023/12/13,15,110
SC49,2023/12/13,16,110
SC49,2023/12/13,17,110
SC49,2023/12/13,18,110
SC49,2023/12/13,19,110
SC49,2023/12/13,20,110
SC49,2023/12/13,21,110
SC49,2023/12/13,22,110
SC49,2023/12/13,23,110
SC49,2023/12/14,0,110
SC49,2023/12/14,1,110
SC49,2023/12/14,2,110
SC49,2023/12/14,3,110
SC49,2023/12/14,4,110
SC49,2023/12/14,5,110
SC49,2023/12/14,6,110
SC49,2023/12/14,7,110
SC49,2023/12/14,8,110
SC49,2023/12/14,9,110
SC49,2023/12/14,10,110
SC49,2023/12/14,11,110
SC49,2023/12/14,12,110
SC49,2023/12/14,13,110
SC49,2023/12/14,14,110
SC49,2023/12/14,15,110
SC49,2023/12/14,16,110
SC49,2023/12/14,17,110
SC49,2023/12/14,18,110
SC49,2023/12/14,19,110
SC49,2023/12/14,20,110
SC49,2023/12/14,21,110
SC49,2023/12/14,22,110
SC49,2023/12/14,23,110
SC49,2023/12/15,0,110
SC49,2023/12/15,1,110
SC49,2023/12/15,2,110
SC49,2023/12/15,3,110
SC49,2023/12/15,4,110
SC49,2023/12/15,5,110
SC49,2023/12/15,6,110
SC49,2023/12/15,7,110
SC49,2023/12/15,8,110
SC49,2023/12/15,9,110
SC49,2023/12/15,10,110
SC49,2023/12/15,11,110
SC49,2023/12/15,12,110
SC49,2023/12/15,13,110
SC49,2023/12/15,14,110
SC49,2023/12/15,15,110
SC49,2023/12/15,16,110
SC49,2023/12/15,17,110
SC49,2023/12/15,18,110
SC49,2023/12/15,19,110
SC49,2023/12/15,20,110
SC49,2023/12/15,21,110
SC49,2023/12/15,22,110
SC49,2023/12/15,23,110
SC49,2023/12/16,0,110
SC49,2023/12/16,1,110
SC49,2023/12/16,2,110
SC49,2023/12/16,3,110
SC49,2023/12/16,4,110
SC49,2023/12/16,5,110
SC49,2023/12/16,6,110
SC49,2023/12/16,7,110
SC49,2023/12/16,8,110
SC49,2023/12/16,9,110
SC49,2023/12/16,10,110
SC49,2023/12/16,11,110
SC49,2023/12/16,12,110
SC49,2023/12/16,13,110
SC49,2023/12/16,14,110
SC49,2023/12/16,15,110
SC49,2023/12/16,16,110
SC49,2023/12/16,17,110
SC49,2023/12/16,18,110
SC49,2023/12/16,19,110
SC49,2023/12/16,20,110
SC49,2023/12/16,21,110
SC49,2023/12/16,22,110
SC49,2023/12/16,23,110
SC49,2023/12/17,0,110
SC49,2023/12/17,1,110
SC49,2023/12/17,2,110
SC49,2023/12/17,3,110
SC49,2023/12/17,4,110
SC49,2023/12/17,5,110
SC49,2023/12/17,6,110
SC49,2023/12/17,7,110
SC49,2023/12/17,8,110
SC49,2023/12/17,9,110
SC49,2023/12/17,10,110
SC49,2023/12/17,11,110
SC49,2023/12/17,12,110
SC49,2023/12/17,13,110
SC49,2023/12/17,14,110
SC49,2023/12/17,15,110
SC49,2023/12/17,16,110
SC49,2023/12/17,17,110
SC49,2023/12/17,18,110
SC49,2023/12/17,19,110
SC49,2023/12/17,20,110
SC49,2023/12/17,21,110
SC49,2023/12/17,22,110
SC49,2023/12/17,23,110
SC49,2023/12/18,0,110
SC49,2023/12/18,1,110
SC49,2023/12/18,2,110
SC49,2023/12/18,3,110
SC49,2023/12/18,4,110
SC49,2023/12/18,5,110
SC49,2023/12/18,6,110
SC49,2023/12/18,7,110
SC49,2023/12/18,8,110
SC49,2023/12/18,9,110
SC49,2023/12/18,10,110
SC49,2023/12/18,11,110
SC49,2023/12/18,12,110
SC49,2023/12/18,13,110
