分拣中心,日期,小时,货量
SC32,2023/12/05,5,182.0
SC32,2023/12/05,6,182.0
SC32,2023/12/05,7,182.0
SC32,2023/12/05,8,182.0
SC32,2023/12/05,9,182.0
SC32,2023/12/05,10,182.0
SC32,2023/12/05,11,182.0
SC32,2023/12/05,12,182.0
SC32,2023/12/05,13,182.0
SC32,2023/12/05,14,182.0
SC32,2023/12/05,15,182.0
SC32,2023/12/05,16,182.0
SC32,2023/12/05,17,182.0
SC32,2023/12/05,18,182.0
SC32,2023/12/05,19,182.0
SC32,2023/12/05,20,182.0
SC32,2023/12/05,21,182.0
SC32,2023/12/05,22,182.0
SC32,2023/12/05,23,182.0
SC32,2023/12/06,0,182.0
SC32,2023/12/06,1,182.0
SC32,2023/12/06,2,182.0
SC32,2023/12/06,3,182.0
SC32,2023/12/06,4,182.0
SC32,2023/12/06,5,182.0
SC32,2023/12/06,6,182.0
SC32,2023/12/06,7,182.0
SC32,2023/12/06,8,182.0
SC32,2023/12/06,9,182.0
SC32,2023/12/06,10,182.0
SC32,2023/12/06,11,182.0
SC32,2023/12/06,12,182.0
SC32,2023/12/06,13,182.0
SC32,2023/12/06,14,182.0
SC32,2023/12/06,15,182.0
SC32,2023/12/06,16,182.0
SC32,2023/12/06,17,182.0
SC32,2023/12/06,18,182.0
SC32,2023/12/06,19,182.0
SC32,2023/12/06,20,182.0
SC32,2023/12/06,21,182.0
SC32,2023/12/06,22,182.0
SC32,2023/12/06,23,182.0
SC32,2023/12/07,0,182.0
SC32,2023/12/07,1,182.0
SC32,2023/12/07,2,182.0
SC32,2023/12/07,3,182.0
SC32,2023/12/07,4,182.0
SC32,2023/12/07,5,182.0
SC32,2023/12/07,6,182.0
SC32,2023/12/07,7,182.0
SC32,2023/12/07,8,182.0
SC32,2023/12/07,9,182.0
SC32,2023/12/07,10,182.0
SC32,2023/12/07,11,182.0
SC32,2023/12/07,12,182.0
SC32,2023/12/07,13,182.0
SC32,2023/12/07,14,182.0
SC32,2023/12/07,15,182.0
SC32,2023/12/07,16,182.0
SC32,2023/12/07,17,182.0
SC32,2023/12/07,18,182.0
SC32,2023/12/07,19,182.0
SC32,2023/12/07,20,182.0
SC32,2023/12/07,21,182.0
SC32,2023/12/07,22,182.0
SC32,2023/12/07,23,182.0
SC32,2023/12/08,0,182.0
SC32,2023/12/08,1,182.0
SC32,2023/12/08,2,182.0
SC32,2023/12/08,3,182.0
SC32,2023/12/08,4,182.0
SC32,2023/12/08,5,182.0
SC32,2023/12/08,6,182.0
SC32,2023/12/08,7,182.0
SC32,2023/12/08,8,182.0
SC32,2023/12/08,9,182.0
SC32,2023/12/08,10,182.0
SC32,2023/12/08,11,182.0
SC32,2023/12/08,12,182.0
SC32,2023/12/08,13,182.0
SC32,2023/12/08,14,182.0
SC32,2023/12/08,15,182.0
SC32,2023/12/08,16,182.0
SC32,2023/12/08,17,182.0
SC32,2023/12/08,18,182.0
SC32,2023/12/08,19,182.0
SC32,2023/12/08,20,182.0
SC32,2023/12/08,21,182.0
SC32,2023/12/08,22,182.0
SC32,2023/12/08,23,182.0
SC32,2023/12/09,0,182.0
SC32,2023/12/09,1,182.0
SC32,2023/12/09,2,182.0
SC32,2023/12/09,3,182.0
SC32,2023/12/09,4,182.0
SC32,2023/12/09,5,182.0
SC32,2023/12/09,6,182.0
SC32,2023/12/09,7,182.0
SC32,2023/12/09,8,182.0
SC32,2023/12/09,9,182.0
SC32,2023/12/09,10,182.0
SC32,2023/12/09,11,182.0
SC32,2023/12/09,12,182.0
SC32,2023/12/09,13,182.0
SC32,2023/12/09,14,182.0
SC32,2023/12/09,15,182.0
SC32,2023/12/09,16,182.0
SC32,2023/12/09,17,182.0
SC32,2023/12/09,18,182.0
SC32,2023/12/09,19,182.0
SC32,2023/12/09,20,182.0
SC32,2023/12/09,21,182.0
SC32,2023/12/09,22,182.0
SC32,2023/12/09,23,182.0
SC32,2023/12/10,0,182.0
SC32,2023/12/10,1,182.0
SC32,2023/12/10,2,182.0
SC32,2023/12/10,3,182.0
SC32,2023/12/10,4,182.0
SC32,2023/12/10,5,182.0
SC32,2023/12/10,6,182.0
SC32,2023/12/10,7,182.0
SC32,2023/12/10,8,182.0
SC32,2023/12/10,9,182.0
SC32,2023/12/10,10,182.0
SC32,2023/12/10,11,182.0
SC32,2023/12/10,12,182.0
SC32,2023/12/10,13,182.0
SC32,2023/12/10,14,182.0
SC32,2023/12/10,15,182.0
SC32,2023/12/10,16,182.0
SC32,2023/12/10,17,182.0
SC32,2023/12/10,18,182.0
SC32,2023/12/10,19,182.0
SC32,2023/12/10,20,182.0
SC32,2023/12/10,21,182.0
SC32,2023/12/10,22,182.0
SC32,2023/12/10,23,182.0
SC32,2023/12/11,0,182.0
SC32,2023/12/11,1,182.0
SC32,2023/12/11,2,182.0
SC32,2023/12/11,3,182.0
SC32,2023/12/11,4,182.0
SC32,2023/12/11,5,182.0
SC32,2023/12/11,6,182.0
SC32,2023/12/11,7,182.0
SC32,2023/12/11,8,182.0
SC32,2023/12/11,9,182.0
SC32,2023/12/11,10,182.0
SC32,2023/12/11,11,182.0
SC32,2023/12/11,12,182.0
SC32,2023/12/11,13,182.0
SC32,2023/12/11,14,182.0
SC32,2023/12/11,15,182.0
SC32,2023/12/11,16,182.0
SC32,2023/12/11,17,182.0
SC32,2023/12/11,18,182.0
SC32,2023/12/11,19,182.0
SC32,2023/12/11,20,182.0
SC32,2023/12/11,21,182.0
SC32,2023/12/11,22,182.0
SC32,2023/12/11,23,182.0
SC32,2023/12/12,0,182.0
SC32,2023/12/12,1,182.0
SC32,2023/12/12,2,182.0
SC32,2023/12/12,3,182.0
SC32,2023/12/12,4,182.0
SC32,2023/12/12,5,182.0
SC32,2023/12/12,6,182.0
SC32,2023/12/12,7,182.0
SC32,2023/12/12,8,182.0
SC32,2023/12/12,9,182.0
SC32,2023/12/12,10,182.0
SC32,2023/12/12,11,182.0
SC32,2023/12/12,12,182.0
SC32,2023/12/12,13,182.0
SC32,2023/12/12,14,182.0
SC32,2023/12/12,15,182.0
SC32,2023/12/12,16,182.0
SC32,2023/12/12,17,182.0
SC32,2023/12/12,18,182.0
SC32,2023/12/12,19,182.0
SC32,2023/12/12,20,182.0
SC32,2023/12/12,21,182.0
SC32,2023/12/12,22,182.0
SC32,2023/12/12,23,182.0
SC32,2023/12/13,0,182.0
SC32,2023/12/13,1,182.0
SC32,2023/12/13,2,182.0
SC32,2023/12/13,3,182.0
SC32,2023/12/13,4,182.0
SC32,2023/12/13,5,182.0
SC32,2023/12/13,6,182.0
SC32,2023/12/13,7,182.0
SC32,2023/12/13,8,182.0
SC32,2023/12/13,9,182.0
SC32,2023/12/13,10,182.0
SC32,2023/12/13,11,182.0
SC32,2023/12/13,12,182.0
SC32,2023/12/13,13,182.0
SC32,2023/12/13,14,182.0
SC32,2023/12/13,15,182.0
SC32,2023/12/13,16,182.0
SC32,2023/12/13,17,182.0
SC32,2023/12/13,18,182.0
SC32,2023/12/13,19,182.0
SC32,2023/12/13,20,182.0
SC32,2023/12/13,21,182.0
SC32,2023/12/13,22,182.0
SC32,2023/12/13,23,182.0
SC32,2023/12/14,0,182.0
SC32,2023/12/14,1,182.0
SC32,2023/12/14,2,182.0
SC32,2023/12/14,3,182.0
SC32,2023/12/14,4,182.0
SC32,2023/12/14,5,182.0
SC32,2023/12/14,6,182.0
SC32,2023/12/14,7,182.0
SC32,2023/12/14,8,182.0
SC32,2023/12/14,9,182.0
SC32,2023/12/14,10,182.0
SC32,2023/12/14,11,182.0
SC32,2023/12/14,12,182.0
SC32,2023/12/14,13,182.0
SC32,2023/12/14,14,182.0
SC32,2023/12/14,15,182.0
SC32,2023/12/14,16,182.0
SC32,2023/12/14,17,182.0
SC32,2023/12/14,18,182.0
SC32,2023/12/14,19,182.0
SC32,2023/12/14,20,182.0
SC32,2023/12/14,21,182.0
SC32,2023/12/14,22,182.0
SC32,2023/12/14,23,182.0
SC32,2023/12/15,0,182.0
SC32,2023/12/15,1,182.0
SC32,2023/12/15,2,182.0
SC32,2023/12/15,3,182.0
SC32,2023/12/15,4,182.0
SC32,2023/12/15,5,182.0
SC32,2023/12/15,6,182.0
SC32,2023/12/15,7,182.0
SC32,2023/12/15,8,182.0
SC32,2023/12/15,9,182.0
SC32,2023/12/15,10,182.0
SC32,2023/12/15,11,182.0
SC32,2023/12/15,12,182.0
SC32,2023/12/15,13,182.0
SC32,2023/12/15,14,182.0
SC32,2023/12/15,15,182.0
SC32,2023/12/15,16,182.0
SC32,2023/12/15,17,182.0
SC32,2023/12/15,18,182.0
SC32,2023/12/15,19,182.0
SC32,2023/12/15,20,182.0
SC32,2023/12/15,21,182.0
SC32,2023/12/15,22,182.0
SC32,2023/12/15,23,182.0
SC32,2023/12/16,0,182.0
SC32,2023/12/16,1,182.0
SC32,2023/12/16,2,182.0
SC32,2023/12/16,3,182.0
SC32,2023/12/16,4,182.0
SC32,2023/12/16,5,182.0
SC32,2023/12/16,6,182.0
SC32,2023/12/16,7,182.0
SC32,2023/12/16,8,182.0
SC32,2023/12/16,9,182.0
SC32,2023/12/16,10,182.0
SC32,2023/12/16,11,182.0
SC32,2023/12/16,12,182.0
SC32,2023/12/16,13,182.0
SC32,2023/12/16,14,182.0
SC32,2023/12/16,15,182.0
SC32,2023/12/16,16,182.0
SC32,2023/12/16,17,182.0
SC32,2023/12/16,18,182.0
SC32,2023/12/16,19,182.0
SC32,2023/12/16,20,182.0
SC32,2023/12/16,21,182.0
SC32,2023/12/16,22,182.0
SC32,2023/12/16,23,182.0
SC32,2023/12/17,0,182.0
SC32,2023/12/17,1,182.0
SC32,2023/12/17,2,182.0
SC32,2023/12/17,3,182.0
SC32,2023/12/17,4,182.0
SC32,2023/12/17,5,182.0
SC32,2023/12/17,6,182.0
SC32,2023/12/17,7,182.0
SC32,2023/12/17,8,182.0
SC32,2023/12/17,9,182.0
SC32,2023/12/17,10,182.0
SC32,2023/12/17,11,182.0
SC32,2023/12/17,12,182.0
SC32,2023/12/17,13,182.0
SC32,2023/12/17,14,182.0
SC32,2023/12/17,15,182.0
SC32,2023/12/17,16,182.0
SC32,2023/12/17,17,182.0
SC32,2023/12/17,18,182.0
SC32,2023/12/17,19,182.0
SC32,2023/12/17,20,182.0
SC32,2023/12/17,21,182.0
SC32,2023/12/17,22,182.0
SC32,2023/12/17,23,182.0
SC32,2023/12/18,0,182.0
SC32,2023/12/18,1,182.0
SC32,2023/12/18,2,182.0
SC32,2023/12/18,3,182.0
SC32,2023/12/18,4,182.0
SC32,2023/12/18,5,182.0
SC32,2023/12/18,6,182.0
SC32,2023/12/18,7,182.0
SC32,2023/12/18,8,182.0
SC32,2023/12/18,9,182.0
SC32,2023/12/18,10,182.0
SC32,2023/12/18,11,182.0
SC32,2023/12/18,12,182.0
SC32,2023/12/18,13,182.0
SC32,2023/12/18,14,182.0
SC32,2023/12/18,15,182.0
SC32,2023/12/18,16,182.0
SC32,2023/12/18,17,182.0
SC32,2023/12/18,18,182.0
SC32,2023/12/18,19,182.0
SC32,2023/12/18,20,182.0
SC32,2023/12/18,21,182.0
SC32,2023/12/18,22,182.0
SC32,2023/12/18,23,182.0
SC32,2023/12/19,0,182.0
SC32,2023/12/19,1,182.0
SC32,2023/12/19,2,182.0
SC32,2023/12/19,3,182.0
SC32,2023/12/19,4,182.0
SC32,2023/12/19,5,182.0
SC32,2023/12/19,6,182.0
SC32,2023/12/19,7,182.0
SC32,2023/12/19,8,182.0
SC32,2023/12/19,9,182.0
SC32,2023/12/19,10,182.0
SC32,2023/12/19,11,182.0
SC32,2023/12/19,12,182.0
SC32,2023/12/19,13,182.0
SC32,2023/12/19,14,182.0
SC32,2023/12/19,15,182.0
SC32,2023/12/19,16,182.0
SC32,2023/12/19,17,182.0
SC32,2023/12/19,18,182.0
SC32,2023/12/19,19,182.0
SC32,2023/12/19,20,182.0
SC32,2023/12/19,21,182.0
SC32,2023/12/19,22,182.0
SC32,2023/12/19,23,182.0
SC32,2023/12/20,0,182.0
SC32,2023/12/20,1,182.0
SC32,2023/12/20,2,182.0
SC32,2023/12/20,3,182.0
SC32,2023/12/20,4,182.0
SC32,2023/12/20,5,182.0
SC32,2023/12/20,6,182.0
SC32,2023/12/20,7,182.0
SC32,2023/12/20,8,182.0
SC32,2023/12/20,9,182.0
SC32,2023/12/20,10,182.0
SC32,2023/12/20,11,182.0
SC32,2023/12/20,12,182.0
SC32,2023/12/20,13,182.0
SC32,2023/12/20,14,182.0
SC32,2023/12/20,15,182.0
SC32,2023/12/20,16,182.0
SC32,2023/12/20,17,182.0
SC32,2023/12/20,18,182.0
SC32,2023/12/20,19,182.0
SC32,2023/12/20,20,182.0
SC32,2023/12/20,21,182.0
SC32,2023/12/20,22,182.0
SC32,2023/12/20,23,182.0
SC32,2023/12/21,0,182.0
SC32,2023/12/21,1,182.0
SC32,2023/12/21,2,182.0
SC32,2023/12/21,3,182.0
SC32,2023/12/21,4,182.0
SC32,2023/12/21,5,182.0
SC32,2023/12/21,6,182.0
SC32,2023/12/21,7,182.0
SC32,2023/12/21,8,182.0
SC32,2023/12/21,9,182.0
SC32,2023/12/21,10,182.0
SC32,2023/12/21,11,182.0
SC32,2023/12/21,12,182.0
SC32,2023/12/21,13,182.0
SC32,2023/12/21,14,182.0
SC32,2023/12/21,15,182.0
SC32,2023/12/21,16,182.0
SC32,2023/12/21,17,182.0
SC32,2023/12/21,18,182.0
SC32,2023/12/21,19,182.0
SC32,2023/12/21,20,182.0
SC32,2023/12/21,21,182.0
SC32,2023/12/21,22,182.0
SC32,2023/12/21,23,182.0
SC32,2023/12/22,0,182.0
SC32,2023/12/22,1,182.0
SC32,2023/12/22,2,182.0
SC32,2023/12/22,3,182.0
SC32,2023/12/22,4,182.0
SC32,2023/12/22,5,182.0
SC32,2023/12/22,6,182.0
SC32,2023/12/22,7,182.0
SC32,2023/12/22,8,182.0
SC32,2023/12/22,9,182.0
SC32,2023/12/22,10,182.0
SC32,2023/12/22,11,182.0
SC32,2023/12/22,12,182.0
SC32,2023/12/22,13,182.0
SC32,2023/12/22,14,182.0
SC32,2023/12/22,15,182.0
SC32,2023/12/22,16,182.0
SC32,2023/12/22,17,182.0
SC32,2023/12/22,18,182.0
SC32,2023/12/22,19,182.0
SC32,2023/12/22,20,182.0
SC32,2023/12/22,21,182.0
SC32,2023/12/22,22,182.0
SC32,2023/12/22,23,182.0
SC32,2023/12/23,0,182.0
SC32,2023/12/23,1,182.0
SC32,2023/12/23,2,182.0
SC32,2023/12/23,3,182.0
SC32,2023/12/23,4,182.0
SC32,2023/12/23,5,182.0
SC32,2023/12/23,6,182.0
SC32,2023/12/23,7,182.0
SC32,2023/12/23,8,182.0
SC32,2023/12/23,9,182.0
SC32,2023/12/23,10,182.0
SC32,2023/12/23,11,182.0
SC32,2023/12/23,12,182.0
SC32,2023/12/23,13,182.0
SC32,2023/12/23,14,182.0
SC32,2023/12/23,15,182.0
SC32,2023/12/23,16,182.0
SC32,2023/12/23,17,182.0
SC32,2023/12/23,18,182.0
SC32,2023/12/23,19,182.0
SC32,2023/12/23,20,182.0
SC32,2023/12/23,21,182.0
SC32,2023/12/23,22,182.0
SC32,2023/12/23,23,182.0
SC32,2023/12/24,0,182.0
SC32,2023/12/24,1,182.0
SC32,2023/12/24,2,182.0
SC32,2023/12/24,3,182.0
SC32,2023/12/24,4,182.0
SC32,2023/12/24,5,182.0
SC32,2023/12/24,6,182.0
SC32,2023/12/24,7,182.0
SC32,2023/12/24,8,182.0
SC32,2023/12/24,9,182.0
SC32,2023/12/24,10,182.0
SC32,2023/12/24,11,182.0
SC32,2023/12/24,12,182.0
SC32,2023/12/24,13,182.0
SC32,2023/12/24,14,182.0
SC32,2023/12/24,15,182.0
SC32,2023/12/24,16,182.0
SC32,2023/12/24,17,182.0
SC32,2023/12/24,18,182.0
SC32,2023/12/24,19,182.0
SC32,2023/12/24,20,182.0
SC32,2023/12/24,21,182.0
SC32,2023/12/24,22,182.0
SC32,2023/12/24,23,182.0
SC32,2023/12/25,0,182.0
SC32,2023/12/25,1,182.0
SC32,2023/12/25,2,182.0
SC32,2023/12/25,3,182.0
SC32,2023/12/25,4,182.0
SC32,2023/12/25,5,182.0
SC32,2023/12/25,6,182.0
SC32,2023/12/25,7,182.0
SC32,2023/12/25,8,182.0
SC32,2023/12/25,9,182.0
SC32,2023/12/25,10,182.0
SC32,2023/12/25,11,182.0
SC32,2023/12/25,12,182.0
SC32,2023/12/25,13,182.0
SC32,2023/12/25,14,182.0
SC32,2023/12/25,15,182.0
SC32,2023/12/25,16,182.0
SC32,2023/12/25,17,182.0
SC32,2023/12/25,18,182.0
SC32,2023/12/25,19,182.0
SC32,2023/12/25,20,182.0
SC32,2023/12/25,21,182.0
SC32,2023/12/25,22,182.0
SC32,2023/12/25,23,182.0
SC32,2023/12/26,0,182.0
SC32,2023/12/26,1,182.0
SC32,2023/12/26,2,182.0
SC32,2023/12/26,3,182.0
SC32,2023/12/26,4,182.0
SC32,2023/12/26,5,182.0
SC32,2023/12/26,6,182.0
SC32,2023/12/26,7,182.0
SC32,2023/12/26,8,182.0
SC32,2023/12/26,9,182.0
SC32,2023/12/26,10,182.0
SC32,2023/12/26,11,182.0
SC32,2023/12/26,12,182.0
SC32,2023/12/26,13,182.0
SC32,2023/12/26,14,182.0
SC32,2023/12/26,15,182.0
SC32,2023/12/26,16,182.0
SC32,2023/12/26,17,182.0
SC32,2023/12/26,18,182.0
SC32,2023/12/26,19,182.0
SC32,2023/12/26,20,182.0
SC32,2023/12/26,21,182.0
SC32,2023/12/26,22,182.0
SC32,2023/12/26,23,182.0
SC32,2023/12/27,0,182.0
SC32,2023/12/27,1,182.0
SC32,2023/12/27,2,182.0
SC32,2023/12/27,3,182.0
SC32,2023/12/27,4,182.0
SC32,2023/12/27,5,182.0
SC32,2023/12/27,6,182.0
SC32,2023/12/27,7,182.0
SC32,2023/12/27,8,182.0
SC32,2023/12/27,9,182.0
SC32,2023/12/27,10,182.0
SC32,2023/12/27,11,182.0
SC32,2023/12/27,12,182.0
SC32,2023/12/27,13,182.0
SC32,2023/12/27,14,182.0
SC32,2023/12/27,15,182.0
SC32,2023/12/27,16,182.0
SC32,2023/12/27,17,182.0
SC32,2023/12/27,18,182.0
SC32,2023/12/27,19,182.0
SC32,2023/12/27,20,182.0
SC32,2023/12/27,21,182.0
SC32,2023/12/27,22,182.0
SC32,2023/12/27,23,182.0
SC32,2023/12/28,0,182.0
SC32,2023/12/28,1,182.0
SC32,2023/12/28,2,182.0
SC32,2023/12/28,3,182.0
SC32,2023/12/28,4,182.0
SC32,2023/12/28,5,182.0
SC32,2023/12/28,6,182.0
SC32,2023/12/28,7,182.0
SC32,2023/12/28,8,182.0
SC32,2023/12/28,9,182.0
SC32,2023/12/28,10,182.0
SC32,2023/12/28,11,182.0
SC32,2023/12/28,12,182.0
SC32,2023/12/28,13,182.0
SC32,2023/12/28,14,182.0
SC32,2023/12/28,15,182.0
SC32,2023/12/28,16,182.0
SC32,2023/12/28,17,182.0
SC32,2023/12/28,18,182.0
SC32,2023/12/28,19,182.0
SC32,2023/12/28,20,182.0
SC32,2023/12/28,21,182.0
SC32,2023/12/28,22,182.0
SC32,2023/12/28,23,182.0
SC32,2023/12/29,0,182.0
SC32,2023/12/29,1,182.0
SC32,2023/12/29,2,182.0
SC32,2023/12/29,3,182.0
SC32,2023/12/29,4,182.0
SC32,2023/12/29,5,182.0
SC32,2023/12/29,6,182.0
SC32,2023/12/29,7,182.0
SC32,2023/12/29,8,182.0
SC32,2023/12/29,9,182.0
SC32,2023/12/29,10,182.0
SC32,2023/12/29,11,182.0
SC32,2023/12/29,12,182.0
SC32,2023/12/29,13,182.0
SC32,2023/12/29,14,182.0
SC32,2023/12/29,15,182.0
SC32,2023/12/29,16,182.0
SC32,2023/12/29,17,182.0
SC32,2023/12/29,18,182.0
SC32,2023/12/29,19,182.0
SC32,2023/12/29,20,182.0
SC32,2023/12/29,21,182.0
SC32,2023/12/29,22,182.0
SC32,2023/12/29,23,182.0
SC32,2023/12/30,0,182.0
SC32,2023/12/30,1,182.0
SC32,2023/12/30,2,182.0
SC32,2023/12/30,3,182.0
SC32,2023/12/30,4,182.0
SC32,2023/12/30,5,182.0
SC32,2023/12/30,6,182.0
SC32,2023/12/30,7,182.0
SC32,2023/12/30,8,182.0
SC32,2023/12/30,9,182.0
SC32,2023/12/30,10,182.0
SC32,2023/12/30,11,182.0
SC32,2023/12/30,12,182.0
SC32,2023/12/30,13,182.0
SC32,2023/12/30,14,182.0
SC32,2023/12/30,15,182.0
SC32,2023/12/30,16,182.0
SC32,2023/12/30,17,182.0
SC32,2023/12/30,18,182.0
SC32,2023/12/30,19,182.0
SC32,2023/12/30,20,182.0
SC32,2023/12/30,21,182.0
SC32,2023/12/30,22,182.0
SC32,2023/12/30,23,182.0
SC49,2023/12/01,0,158.0
SC49,2023/12/01,1,116.0
SC49,2023/12/01,2,107.0
SC49,2023/12/01,3,119.0
SC49,2023/12/01,4,125.0
SC49,2023/12/01,5,127.0
SC49,2023/12/01,6,155.0
SC49,2023/12/01,7,137.0
SC49,2023/12/01,8,141.0
SC49,2023/12/01,9,114.0
SC49,2023/12/01,10,101.0
SC49,2023/12/01,11,102.0
SC49,2023/12/01,12,108.0
SC49,2023/12/01,13,109.0
SC49,2023/12/01,14,124.0
SC49,2023/12/01,15,109.0
SC49,2023/12/01,16,116.0
SC49,2023/12/01,17,129.0
SC49,2023/12/01,18,103.0
SC49,2023/12/01,19,113.0
SC49,2023/12/01,20,128.0
SC49,2023/12/01,21,158.0
SC49,2023/12/01,22,114.0
SC49,2023/12/01,23,106.0
SC49,2023/12/02,0,110.0
SC49,2023/12/02,1,110.0
SC49,2023/12/02,2,110.0
SC49,2023/12/02,3,110.0
SC49,2023/12/02,4,110.0
SC49,2023/12/02,5,110.0
SC49,2023/12/02,6,110.0
SC49,2023/12/02,7,110.0
SC49,2023/12/02,8,110.0
SC49,2023/12/02,9,110.0
SC49,2023/12/02,10,110.0
SC49,2023/12/02,11,110.0
SC49,2023/12/02,12,110.0
SC49,2023/12/02,13,110.0
SC49,2023/12/02,14,110.0
SC49,2023/12/02,15,110.0
SC49,2023/12/02,16,110.0
SC49,2023/12/02,17,110.0
SC49,2023/12/02,18,110.0
SC49,2023/12/02,19,110.0
SC49,2023/12/02,20,110.0
SC49,2023/12/02,21,110.0
SC49,2023/12/02,22,110.0
SC49,2023/12/02,23,110.0
SC49,2023/12/03,0,110.0
SC49,2023/12/03,1,110.0
SC49,2023/12/03,2,110.0
SC49,2023/12/03,3,110.0
SC49,2023/12/03,4,110.0
SC49,2023/12/03,5,110.0
SC49,2023/12/03,6,110.0
SC49,2023/12/03,7,110.0
SC49,2023/12/03,8,110.0
SC49,2023/12/03,9,110.0
SC49,2023/12/03,10,110.0
SC49,2023/12/03,11,110.0
SC49,2023/12/03,12,110.0
SC49,2023/12/03,13,110.0
SC49,2023/12/03,14,110.0
SC49,2023/12/03,15,110.0
SC49,2023/12/03,16,110.0
SC49,2023/12/03,17,110.0
SC49,2023/12/03,18,110.0
SC49,2023/12/03,19,110.0
SC49,2023/12/03,20,110.0
SC49,2023/12/03,21,110.0
SC49,2023/12/03,22,110.0
SC49,2023/12/03,23,110.0
SC49,2023/12/04,0,110.0
SC49,2023/12/04,1,110.0
SC49,2023/12/04,2,110.0
SC49,2023/12/04,3,110.0
SC49,2023/12/04,4,110.0
SC49,2023/12/04,5,110.0
SC49,2023/12/04,6,110.0
SC49,2023/12/04,7,110.0
SC49,2023/12/04,8,110.0
SC49,2023/12/04,9,110.0
SC49,2023/12/04,10,110.0
SC49,2023/12/04,11,110.0
SC49,2023/12/04,12,110.0
SC49,2023/12/04,13,110.0
SC49,2023/12/04,14,110.0
SC49,2023/12/04,15,110.0
SC49,2023/12/04,16,110.0
SC49,2023/12/04,17,110.0
SC49,2023/12/04,18,110.0
SC49,2023/12/04,19,110.0
SC49,2023/12/04,20,110.0
SC49,2023/12/04,21,110.0
SC49,2023/12/04,22,110.0
SC49,2023/12/04,23,110.0
SC49,2023/12/05,0,110.0
SC49,2023/12/05,1,110.0
SC49,2023/12/05,2,110.0
SC49,2023/12/05,3,110.0
SC49,2023/12/05,4,110.0
SC49,2023/12/05,5,110.0
SC49,2023/12/05,6,110.0
SC49,2023/12/05,7,110.0
SC49,2023/12/05,8,110.0
SC49,2023/12/05,9,110.0
SC49,2023/12/05,10,110.0
SC49,2023/12/05,11,110.0
SC49,2023/12/05,12,110.0
SC49,2023/12/05,13,110.0
SC49,2023/12/05,14,110.0
SC49,2023/12/05,15,110.0
SC49,2023/12/05,16,110.0
SC49,2023/12/05,17,110.0
SC49,2023/12/05,18,110.0
SC49,2023/12/05,19,110.0
SC49,2023/12/05,20,110.0
SC49,2023/12/05,21,110.0
SC49,2023/12/05,22,110.0
SC49,2023/12/05,23,110.0
SC49,2023/12/06,0,110.0
SC49,2023/12/06,1,110.0
SC49,2023/12/06,2,110.0
SC49,2023/12/06,3,110.0
SC49,2023/12/06,4,110.0
SC49,2023/12/06,5,110.0
SC49,2023/12/06,6,110.0
SC49,2023/12/06,7,110.0
SC49,2023/12/06,8,110.0
SC49,2023/12/06,9,110.0
SC49,2023/12/06,10,110.0
SC49,2023/12/06,11,110.0
SC49,2023/12/06,12,110.0
SC49,2023/12/06,13,110.0
SC49,2023/12/06,14,110.0
SC49,2023/12/06,15,110.0
SC49,2023/12/06,16,110.0
SC49,2023/12/06,17,110.0
SC49,2023/12/06,18,110.0
SC49,2023/12/06,19,110.0
SC49,2023/12/06,20,110.0
SC49,2023/12/06,21,110.0
SC49,2023/12/06,22,110.0
SC49,2023/12/06,23,110.0
SC49,2023/12/07,0,110.0
SC49,2023/12/07,1,110.0
SC49,2023/12/07,2,110.0
SC49,2023/12/07,3,110.0
SC49,2023/12/07,4,110.0
SC49,2023/12/07,5,110.0
SC49,2023/12/07,6,110.0
SC49,2023/12/07,7,110.0
SC49,2023/12/07,8,110.0
SC49,2023/12/07,9,110.0
SC49,2023/12/07,10,110.0
SC49,2023/12/07,11,110.0
SC49,2023/12/07,12,110.0
SC49,2023/12/07,13,110.0
SC49,2023/12/07,14,110.0
SC49,2023/12/07,15,110.0
SC49,2023/12/07,16,110.0
SC49,2023/12/07,17,110.0
SC49,2023/12/07,18,110.0
SC49,2023/12/07,19,110.0
SC49,2023/12/07,20,110.0
SC49,2023/12/07,21,110.0
SC49,2023/12/07,22,110.0
SC49,2023/12/07,23,110.0
SC49,2023/12/08,0,110.0
SC49,2023/12/08,1,110.0
SC49,2023/12/08,2,110.0
SC49,2023/12/08,3,110.0
SC49,2023/12/08,4,110.0
SC49,2023/12/08,5,110.0
SC49,2023/12/08,6,110.0
SC49,2023/12/08,7,110.0
SC49,2023/12/08,8,110.0
SC49,2023/12/08,9,110.0
SC49,2023/12/08,10,110.0
SC49,2023/12/08,11,110.0
SC49,2023/12/08,12,110.0
SC49,2023/12/08,13,110.0
SC49,2023/12/08,14,110.0
SC49,2023/12/08,15,110.0
SC49,2023/12/08,16,110.0
SC49,2023/12/08,17,110.0
SC49,2023/12/08,18,110.0
SC49,2023/12/08,19,110.0
SC49,2023/12/08,20,110.0
SC49,2023/12/08,21,110.0
SC49,2023/12/08,22,110.0
SC49,2023/12/08,23,110.0
SC49,2023/12/09,0,110.0
SC49,2023/12/09,1,110.0
SC49,2023/12/09,2,110.0
SC49,2023/12/09,3,110.0
SC49,2023/12/09,4,110.0
SC49,2023/12/09,5,110.0
SC49,2023/12/09,6,110.0
SC49,2023/12/09,7,110.0
SC49,2023/12/09,8,110.0
SC49,2023/12/09,9,110.0
SC49,2023/12/09,10,110.0
